Mody lammps parameter 2023-02-26 13:17:55.440687

	119 atoms
	7 atom types
	17 angle types
	8 bond types
	21 dihedral types
	18 improper types

	121 bonds
	240 angles
	357 dihedrals
	156 impropers

	0.0 21.97462164 xlo xhi
	0.0 21.97462164 ylo yhi
	0.0 21.97462164 zlo zhi

Masses

1	12.01115	#	C
2	12.01115	#	C
3	1.00797	#	H
4	1.00797	#	H
5	15.99940	#	O
6	15.99940	#	O
7	15.99940	#	O


Atoms

1	1	1	-0.1590	13.1980137095	7.7404245672	1.8563532000	#	c
2	1	4	0.0530	12.1792280764	7.4316532641	2.0689392359	#	hc
3	1	4	0.0530	13.4615583353	7.0486918675	1.0348158099	#	hc
4	1	4	0.0530	13.8860476628	7.5910872025	2.6853276816	#	hc
5	1	1	-0.1060	13.1205886803	9.1239147593	1.3748538947	#	c
6	1	4	0.0530	12.3423771605	9.2675646451	0.5998066757	#	hc
7	1	4	0.0530	12.6880965211	9.6355898919	2.2782103926	#	hc
8	1	1	0.0000	14.4408900321	9.8157061433	0.8387856060	#	c
9	1	1	0.0270	13.9082449953	11.1950002115	0.2785157468	#	c
10	1	4	0.0530	14.7882426570	11.8844329804	0.0993663170	#	hc
11	1	4	0.0530	13.2331842770	11.5860483411	1.0820566696	#	hc
12	1	6	-0.2660	13.0748919908	11.0685499721	-0.8577042434	#	oc
13	1	1	0.0270	12.8977237950	12.1377762794	-1.7703319870	#	c
14	1	4	0.0530	12.2171066416	11.7055165578	-2.4800192214	#	hc
15	1	4	0.0530	13.9256774559	12.3663382425	-2.2124788342	#	hc
16	1	2	-0.0530	12.2361672707	13.4496358591	-1.2578945546	#	c1
17	1	4	0.0530	11.9245996800	13.9483445961	-2.2023957465	#	hc
18	1	1	-0.1060	13.2472873549	14.3922627565	-0.6176845317	#	c
19	1	4	0.0530	13.7552023603	14.7726682076	-1.4821766945	#	hc
20	1	4	0.0530	14.0527605020	13.8518261647	-0.1019130602	#	hc
21	1	1	-0.1060	12.7724388657	15.5913227723	0.2570607444	#	c
22	1	4	0.0530	13.6996838032	15.9404788042	0.6896749335	#	hc
23	1	4	0.0530	12.5450468255	16.3086103696	-0.5512117567	#	hc
24	1	1	-0.1060	11.7714870074	15.1926003744	1.3574713049	#	c
25	1	4	0.0530	10.8549666749	15.9399525804	1.3140052067	#	hc
26	1	4	0.0530	12.1172111965	15.4764006503	2.3164603973	#	hc
27	1	1	-0.1060	11.1700682869	13.7354043653	1.2408427914	#	c
28	1	4	0.0530	11.9074975510	13.1269588330	1.8104549100	#	hc
29	1	4	0.0530	10.2150543196	13.6060292659	1.8459814194	#	hc
30	1	1	-0.1060	10.9813088681	13.2859077226	-0.2460512200	#	c
31	1	4	0.0530	10.5566851074	12.1972879445	-0.1840647510	#	hc
32	1	4	0.0530	10.1191788880	13.8557756982	-0.6592731356	#	hc
33	1	1	0.0270	15.0630552577	8.9583319688	-0.3554666669	#	c
34	1	4	0.0530	14.3487044280	8.7886949835	-1.1637084698	#	hc
35	1	4	0.0530	15.8993909024	9.5442192934	-0.7548826361	#	hc
36	1	6	-0.2660	15.3856396434	7.5535287212	-0.3104786455	#	oc
37	1	1	0.0270	16.4616601761	6.8090901656	0.4067048793	#	c
38	1	4	0.0530	16.4016646473	7.1315202090	1.4330265527	#	hc
39	1	4	0.0530	16.0665220476	5.8307547325	0.1987107461	#	hc
40	1	1	0.0000	18.0029139299	6.8688989158	-0.0674335075	#	c
41	1	1	-0.1060	18.9418559664	5.8826687993	0.6845254560	#	c
42	1	4	0.0530	20.0193906544	6.0088480291	0.3534662380	#	hc
43	1	4	0.0530	18.6443674251	4.8898525910	0.3605991262	#	hc
44	1	1	-0.1590	18.9227965106	5.6404221424	2.1567094391	#	c
45	1	4	0.0530	18.9990985318	6.4873230924	2.8585096795	#	hc
46	1	4	0.0530	18.1073657091	5.0345938635	2.4552944160	#	hc
47	1	4	0.0530	19.8836535165	5.1256831605	2.4192920267	#	hc
48	1	1	0.0270	18.7721877682	8.2483363988	-0.0465380126	#	c
49	1	4	0.0530	19.6342192824	8.1250335795	-0.7686550150	#	hc
50	1	4	0.0530	18.1218571636	8.9778851676	-0.5047787451	#	hc
51	1	6	-0.2660	19.4334563883	8.6187783576	1.1997880650	#	oc
52	1	1	0.0270	18.5490791464	9.1728586234	2.1783777250	#	c
53	1	4	0.0530	17.5113160702	9.2252279752	1.7098136487	#	hc
54	1	4	0.0530	18.5738652522	8.5568356862	3.0950156801	#	hc
55	1	2	-0.0530	18.9301744134	10.5662612025	2.7248677250	#	c1
56	1	4	0.0530	18.0469945572	10.7809943483	3.3279447829	#	hc
57	1	1	-0.1060	18.9533450358	11.7808383177	1.7253220478	#	c
58	1	4	0.0530	18.6165613244	12.6722055207	2.1688555866	#	hc
59	1	4	0.0530	18.1852644077	11.4210122081	0.8785272405	#	hc
60	1	1	-0.1060	20.3446953468	11.9768485610	1.1007013493	#	c
61	1	4	0.0530	20.4317876457	11.2149057572	0.3086341016	#	hc
62	1	4	0.0530	20.3016901950	12.9094696639	0.5427201920	#	hc
63	1	1	-0.1060	21.5332818182	11.9301496084	2.0477039634	#	c
64	1	4	0.0530	22.1193840603	12.8491848826	2.1172878718	#	hc
65	1	4	0.0530	22.1552755959	11.1575468587	1.5614429438	#	hc
66	1	1	-0.1060	21.2119432092	11.6187613502	3.5365371893	#	c
67	1	4	0.0530	20.8448369169	12.5062652336	4.1516171657	#	hc
68	1	4	0.0530	22.1392014468	11.1063629602	3.8867559280	#	hc
69	1	1	-0.1060	20.1302626696	10.5158043483	3.7977808076	#	c
70	1	4	0.0530	19.7871857412	10.4552365734	4.8651400436	#	hc
71	1	4	0.0530	20.6506582313	9.5243568016	3.6688584508	#	hc
72	1	1	-0.1590	18.1236377592	6.4983299549	-1.5602893201	#	c
73	1	4	0.0530	17.4201892053	7.1132674247	-2.1604381389	#	hc
74	1	4	0.0530	19.1424213502	6.5244470159	-1.9669684775	#	hc
75	1	4	0.0530	17.7738650334	5.4841354553	-1.8051095844	#	hc
76	1	1	0.0270	15.3917730940	10.1297862099	1.9992722189	#	c
77	1	4	0.0530	16.2968072603	10.5694395960	1.5719524374	#	hc
