Mody lammps parameter 2023-02-26 13:17:55.442507

	119 atoms
	7 atom types
	17 angle types
	8 bond types
	21 dihedral types
	18 improper types

	121 bonds
	240 angles
	357 dihedrals
	156 impropers

	0.0 21.97462164 xlo xhi
	0.0 21.97462164 ylo yhi
	0.0 21.97462164 zlo zhi

Masses

1	12.01115	#	C
2	12.01115	#	C
3	1.00797	#	H
4	1.00797	#	H
5	15.99940	#	O
6	15.99940	#	O
7	15.99940	#	O


Atoms

1	1	1	-0.1590	21.6479907607	3.0073674577	17.2751549777	#	c
2	1	4	0.0530	22.6911315395	3.0258827091	17.5911490381	#	hc
3	1	4	0.0530	21.2342812568	4.0042056267	17.4178909029	#	hc
4	1	4	0.0530	21.0446914913	2.3824825997	18.0058081989	#	hc
5	1	1	-0.1060	21.5049848276	2.4880693233	15.8572553788	#	c
6	1	4	0.0530	22.1615671260	1.6178366862	15.8018089577	#	hc
7	1	4	0.0530	21.7803409611	3.2496378600	15.1153756007	#	hc
8	1	1	0.0000	20.1277273186	2.0279607476	15.2892327031	#	c
9	1	1	0.0270	19.1190443065	3.2544456409	15.2518339028	#	c
10	1	4	0.0530	18.1631635754	2.7859961987	14.7712970205	#	hc
11	1	4	0.0530	18.7289348811	3.5276893445	16.2565552602	#	hc
12	1	6	-0.2660	19.3818542596	4.3715301117	14.3856346718	#	oc
13	1	1	0.0270	19.8926228785	5.5363543055	14.9927607835	#	c
14	1	4	0.0530	19.7749506695	5.5978188260	16.1065248463	#	hc
15	1	4	0.0530	21.0124049940	5.5780325845	14.8379364841	#	hc
16	1	2	-0.0530	19.2049274437	6.8781108180	14.4967331563	#	c1
17	1	4	0.0530	18.3342093729	7.1558556921	15.1342923990	#	hc
18	1	1	-0.1060	18.4411086697	6.6329457021	13.0777825318	#	c
19	1	4	0.0530	19.1675232532	6.2979561044	12.2972131161	#	hc
20	1	4	0.0530	17.6610562937	5.8734928185	13.1555174656	#	hc
21	1	1	-0.1060	17.8069318811	7.9815409465	12.6154407161	#	c
22	1	4	0.0530	16.8755558346	8.0400759692	13.1524174374	#	hc
23	1	4	0.0530	17.5002919087	7.8462404027	11.5590713515	#	hc
24	1	1	-0.1060	18.6049744645	9.3778207152	12.8148327019	#	c
25	1	4	0.0530	18.6010031331	10.0703591278	11.8981277377	#	hc
26	1	4	0.0530	18.2066238946	9.9968014628	13.6537667599	#	hc
27	1	1	-0.1060	20.0400204809	9.1834966554	13.2554065429	#	c
28	1	4	0.0530	20.5168754876	8.7010603664	12.4252690627	#	hc
29	1	4	0.0530	20.4112255475	10.2038829695	13.5279761920	#	hc
30	1	1	-0.1060	20.1451362176	8.1828353473	14.4495731018	#	c
31	1	4	0.0530	19.8190205162	8.6942567045	15.3751225212	#	hc
32	1	4	0.0530	21.1713902501	7.8930042564	14.5381609165	#	hc
33	1	1	0.0270	19.4589114601	0.9438186275	16.1419858233	#	c
34	1	4	0.0530	18.5217448050	0.5724974896	15.7064619947	#	hc
35	1	4	0.0530	19.2436131492	1.5381407478	17.1008885960	#	hc
36	1	6	-0.2660	20.2532528363	-0.0530750290	16.7221416533	#	oc
37	1	1	0.0270	20.6851219647	-1.2411627772	16.1742609468	#	c
38	1	4	0.0530	21.6411919155	-1.4023888026	16.6470925560	#	hc
39	1	4	0.0530	20.9545058944	-1.1154405553	15.1248130000	#	hc
40	1	1	0.0000	19.8914732483	-2.5657389131	16.2964743278	#	c
41	1	1	-0.1060	19.8255177436	-2.9158509950	17.8503886465	#	c
42	1	4	0.0530	19.2336101541	-3.8524470581	17.8525394936	#	hc
43	1	4	0.0530	19.3005454452	-2.1316249733	18.3496738051	#	hc
44	1	1	-0.1590	21.1550462317	-3.1367229016	18.6204907687	#	c
45	1	4	0.0530	20.8232855668	-3.3594024244	19.6592490625	#	hc
46	1	4	0.0530	21.8955506359	-2.3322657906	18.7008253348	#	hc
47	1	4	0.0530	21.6707155307	-4.0436788676	18.2866476364	#	hc
48	1	1	0.0270	20.6841516072	-3.5725308638	15.3226859243	#	c
49	1	4	0.0530	20.7721946602	-2.9114305263	14.3871973945	#	hc
50	1	4	0.0530	20.0464494191	-4.3891653941	15.0104643388	#	hc
51	1	6	-0.2660	21.8997389429	-4.1494257587	15.6623503413	#	oc
52	1	1	0.0270	23.1771257442	-3.7682824935	15.1678827359	#	c
53	1	4	0.0530	23.3230153783	-2.6378726851	15.3644532448	#	hc
54	1	4	0.0530	23.8464941531	-4.2293758570	15.8989683471	#	hc
55	1	2	-0.0530	23.5253115364	-4.2108433851	13.6881350168	#	c1
56	1	4	0.0530	24.5817169570	-4.4692528529	13.7131971373	#	hc
57	1	1	-0.1060	23.3912805581	-2.8819049054	12.8097025573	#	c
