Mody lammps parameter 2023-02-25 12:47:10.380503

	113 atoms
	6 atom types
	12 angle types
	6 bond types
	12 dihedral types
	12 improper types

	115 bonds
	225 angles
	321 dihedrals
	144 impropers

	0.0 22.04223707 xlo xhi
	0.0 22.04223707 ylo yhi
	0.0 22.04223707 zlo zhi

Masses

1	12.01115	#	C
2	1.00797	#	H
3	1.00797	#	H
4	15.99940	#	O
5	15.99940	#	O
6	15.99940	#	O


Atoms

1	1	1	-0.1590	16.8229258240	0.5109211650	10.1698497076	#	c
2	1	3	0.0530	17.4412800923	0.9465047685	10.9459739175	#	hc
3	1	3	0.0530	17.3826051699	-0.4510737439	9.9861154532	#	hc
4	1	3	0.0530	15.8013144238	0.2153570182	10.5210266552	#	hc
5	1	1	-0.1060	16.7466343694	1.3084471673	8.8586612333	#	c
6	1	3	0.0530	16.2545105882	2.2641990832	9.0064672865	#	hc
7	1	3	0.0530	16.0471783896	0.8073482847	8.1303051231	#	hc
8	1	1	0.0000	18.0532663184	1.5717442424	8.1397450181	#	c
9	1	1	0.0270	17.7735218067	2.0129636672	6.6367936750	#	c
10	1	3	0.0530	16.8395333645	2.4929011817	6.7138027291	#	hc
11	1	3	0.0530	18.5714694853	2.7596513057	6.2247604125	#	hc
12	1	5	-0.2660	17.8299968729	0.9908146114	5.6732157046	#	oc
13	1	1	0.0270	16.7187817815	0.1720141046	5.4803705692	#	c
14	1	3	0.0530	16.4242366455	-0.2792347453	6.4157665067	#	hc
15	1	3	0.0530	17.1531416250	-0.6977431843	4.9117990410	#	hc
16	1	1	0.0000	15.4008943558	0.6560284832	4.7217046283	#	c
17	1	1	-0.1060	15.6888690354	0.5137452731	3.1585648132	#	c
18	1	3	0.0530	15.7078696841	-0.5796600549	2.8625822458	#	hc
19	1	3	0.0530	14.7807563188	0.7989122480	2.5985580252	#	hc
20	1	1	-0.1590	16.9724011968	1.2047350966	2.7084553550	#	c
21	1	3	0.0530	17.1785270006	2.1411081080	3.2691558042	#	hc
22	1	3	0.0530	17.9201576102	0.5407146210	2.7717729073	#	hc
23	1	3	0.0530	16.8376703596	1.5568204273	1.7228449226	#	hc
24	1	1	0.0270	14.3435440011	-0.4445655240	5.0277045667	#	c
25	1	3	0.0530	14.5735616453	-1.5408339805	4.8363444121	#	hc
26	1	3	0.0530	14.2259782645	-0.5004810300	6.0888213654	#	hc
27	1	6	-0.5571	13.1336355739	-0.1386825766	4.3753319173	#	oh
28	1	2	0.4241	12.4172823787	-0.7126690642	4.6810889306	#	h
29	1	1	0.0270	14.7218302357	2.0373784240	5.0303313015	#	c
30	1	3	0.0530	13.9050396600	2.2737403767	4.3576321329	#	hc
31	1	3	0.0530	15.4086764496	2.8437318192	4.8711992096	#	hc
32	1	5	-0.2660	14.3806243030	2.2353969999	6.4172634460	#	oc
33	1	1	0.0270	12.9776566587	2.2079155676	6.7656931292	#	c
34	1	3	0.0530	12.3758254781	2.3854222012	5.8776664821	#	hc
35	1	3	0.0530	12.8145926531	1.2135177540	7.1616733823	#	hc
36	1	1	0.0000	12.6092887597	3.2123230244	7.8794007472	#	c
