LAMMPS output created by EMC v9.4.4, build Jul 27 2022 18:02:20

          74  atoms
          85  bonds
         186  angles
         345  dihedrals
         120  impropers

           8  atom types
          14  bond types
          33  angle types
          61  dihedral types
          33  improper types

             0    20.17642763  xlo xhi
             0    20.17642763  ylo yhi
             0    20.17642763  zlo zhi

Masses

       1   12.01115  # c
       2   12.01115  # c1
       3   12.01115  # c3h
       4    1.00797  # h
       5    1.00797  # hc
       6   15.99940  # o3e
       7   15.99940  # oc
       8   15.99940  # oh

Atoms

       1       1   8 -0.5571  19.5736354570  18.3798075563   4.9526630075  # oh
       2       1   4  0.4241  20.1458944144  19.1317578359   4.7339496918  # h
       3       1   2  0.0800  19.0974260048  17.7045803424   3.7552051987  # c1
       4       1   5  0.0530  18.3818410082  16.8822549514   4.1578731940  # hc
       5       1   2  0.0800  18.3091551094  18.5133346313   2.7478167510  # c1
       6       1   5  0.0530  18.8104594633  19.4483162941   2.4472341711  # hc
       7       1   7 -0.2660  16.9574363571  18.5641848110   3.1748406648  # oc
       8       1   2  0.0800  16.4393723703  19.8354410395   3.5349382091  # c1
       9       1   5  0.0530  15.3743903716  19.6796736320   3.4625983342  # hc
      10       1   1 -0.1060  16.7539199525  20.4848220417   5.0055843851  # c
      11       1   5  0.0530  17.3625420852  19.7525438131   5.6291831899  # hc
      12       1   5  0.0530  15.8645923136  20.3819942399   5.5845360074  # hc
      13       1   1 -0.1060  17.2562836669  21.9694690147   4.8507529621  # c
      14       1   5  0.0530  16.4593451137  22.7086360702   5.1051974133  # hc
      15       1   5  0.0530  18.1301543305  22.2145101930   5.4866049783  # hc
      16       1   2 -0.0530  17.6278814852  21.9830599504   3.3217331554  # c1
      17       1   5  0.0530  18.6321561832  21.5008329205   3.4223069383  # hc
      18       1   2 -0.0530  17.7281802459  23.0483793589   2.0802299020  # c1
      19       1   5  0.0530  18.1941204250  23.9836680749   2.2697098388  # hc
      20       1   1 -0.1060  18.4613519773  22.0774472189   1.1169787787  # c
      21       1   5  0.0530  19.3301084046  21.6971968195   1.6505994494  # hc
      22       1   5  0.0530  18.7586237329  22.4920223250   0.1193529740  # hc
      23       1   2 -0.0530  17.1806240212  21.1569820216   1.0441369104  # c1
      24       1   5  0.0530  17.3628735170  20.1783436190   0.4796498794  # hc
      25       1   2  0.0800  16.1492715968  22.1727166990   0.4829840708  # c1
      26       1   5  0.0530  15.1811708940  21.7756611875   0.2684397553  # hc
      27       1   2  0.0800  16.3821598759  23.2942364978   1.4062692279  # c1
      28       1   5  0.0530  15.6581126402  23.8808677702   1.9259399136  # hc
      29       1   6 -0.2660  16.5656449197  23.4927083491  -0.0652328834  # o3e
      30       1   2 -0.0530  16.6815435037  21.0209393449   2.6021622645  # c1
      31       1   5  0.0530  15.7300813629  21.5208838234   2.6665878339  # hc
      32       1   1 -0.1060  18.3672273544  17.5831674731   1.4955590464  # c
      33       1   5  0.0530  17.6491983604  16.7816061430   1.7212697533  # hc
      34       1   5  0.0530  17.9241153209  18.0470840467   0.5621217806  # hc
      35       1   2 -0.0530  19.7655894881  16.8647563372   1.4540287729  # c1
      36       1   5  0.0530  19.5174977835  15.8020833350   1.2609081743  # hc
      37       1   2 -0.0530  21.0847142818  17.4483129441   0.5618327435  # c1
      38       1   5  0.0530  20.5096387199  18.3901226057   0.3997059446  # hc
      39       1   1 -0.1060  21.7700405731  16.6699547061   1.6551920755  # c
      40       1   5  0.0530  22.7093216288  16.2491787232   1.2075894730  # hc
      41       1   5  0.0530  21.4155153072  15.6104148337   1.9082105864  # hc
      42       1   2 -0.0530  21.4536149672  17.7213824731   2.7945455807  # c1
      43       1   5  0.0530  20.8229062483  18.6390711910   2.5039465233  # hc
      44       1   2  0.0800  22.7809871861  18.4880443135   2.6505214079  # c1
      45       1   5  0.0530  23.4529912829  17.8035832755   3.1985887278  # hc
      46       1   2  0.0800  22.4258511433  18.5418824888   1.1167968872  # c1
      47       1   5  0.0530  22.1344611186  19.6092986771   0.7721842131  # hc
      48       1   6 -0.2660  23.7076297722  18.2620856655   1.5195366576  # o3e
      49       1   2 -0.0530  20.1780663702  16.9741138979   3.0306737964  # c1
      50       1   5  0.0530  20.0917219770  15.9784118472   3.5185755099  # hc
      51       2   2 -0.0530   3.3031245098   9.5358682595  14.4555542136  # c1
      52       2   5  0.0530   3.9755194337   8.7831526649  14.9044644399  # hc
      53       2   1 -0.1060   3.7322435504  10.9722222286  14.7816518607  # c
      54       2   5  0.0530   3.8574439359  11.0427388045  15.9213039714  # hc
      55       2   5  0.0530   4.6330547746  11.3265787309  14.2747906783  # hc
      56       2   2 -0.0530   2.5098107038  11.7076007263  14.1147123906  # c1
      57       2   5  0.0530   2.4779448518  12.8288818982  13.9581738336  # hc
      58       2   2  0.0800   2.7911837693  11.0011967399  12.7126985029  # c1
      59       2   5  0.0530   3.0158925784  11.6911637438  11.8758675732  # hc
      60       2   2  0.0800   3.2623377876   9.6409382295  12.9637451631  # c1
      61       2   5  0.0530   3.9423641007   8.9970325182  12.3538120120  # hc
      62       2   6 -0.2660   1.9588190538   9.8640852861  12.3592487078  # o3e
      63       2   2 -0.0530   1.3735605284  10.9300379245  14.8450322431  # c1
      64       2   5  0.0530   0.4629955864  10.9487986591  14.1643126734  # hc
      65       2   3  0.0800   0.8226658602  11.3558467378  16.2233401794  # c3h
      66       2   5  0.0530   1.1802768715  12.2902027691  16.6674877142  # hc
      67       2   6 -0.2660  -0.5316676979  11.0618871569  16.2626840968  # o3e
      68       2   3  0.0800   0.3110471882  10.0717239879  17.0257739980  # c3h
      69       2   5  0.0530  -0.2375483564   9.1559309972  16.6016277081  # hc
      70       2   1 -0.1060   1.6711891119   9.3241465773  16.6123104434  # c
      71       2   5  0.0530   2.4813145299   9.8971484647  17.1141623270  # hc
      72       2   5  0.0530   1.7549640963   8.2839557396  16.9134839906  # hc
      73       2   2 -0.0530   1.9293500468   9.5124129963  15.0876556139  # c1
      74       2   5  0.0530   1.2959276708   8.7145537952  14.5286328887  # hc

Bonds

       1      10       3       1  # c1,oh
       2      14       2       1  # h,oh
