LAMMPS output created by EMC v9.4.4, build Jul 27 2022 18:02:20

         113  atoms
         115  bonds
         225  angles
         321  dihedrals
         144  impropers

           6  atom types
           6  bond types
          12  angle types
          12  dihedral types
          12  improper types

             0    22.04223707  xlo xhi
             0    22.04223707  ylo yhi
             0    22.04223707  zlo zhi

Masses

       1   12.01115  # c
       2    1.00797  # h
       3    1.00797  # hc
       4   15.99940  # o4e
       5   15.99940  # oc
       6   15.99940  # oh

Atoms

       1       1   1 -0.1590   3.6305591819  16.5250065777   9.9791715063  # c
       2       1   3  0.0530   2.8783146486  16.0680515311   9.3536448252  # hc
       3       1   3  0.0530   4.4838955267  15.8309127402   9.9665966525  # hc
       4       1   3  0.0530   3.2238370825  16.6272262329  10.9549807920  # hc
       5       1   1 -0.1060   3.8890285961  17.9796196478   9.4459542010  # c
       6       1   3  0.0530   4.3443331683  17.8269389809   8.4527554351  # hc
       7       1   3  0.0530   2.9630203311  18.6379518390   9.2349622268  # hc
       8       1   1  0.0000   5.0428073919  18.7118349585  10.2149269304  # c
       9       1   1  0.0270   6.3395790211  17.8768713953  10.2768139732  # c
      10       1   3  0.0530   6.2603624438  16.9977865287  11.0602299451  # hc
      11       1   3  0.0530   7.1562228928  18.4407804343  10.7363633146  # hc
      12       1   5 -0.2660   6.7036838892  17.4718776739   8.9441188535  # oc
      13       1   1  0.0270   8.0411858877  17.5630839094   8.4439029958  # c
      14       1   3  0.0530   8.7363168955  17.1524099474   9.2271277134  # hc
      15       1   3  0.0530   8.2167038813  18.6648441838   8.3413270128  # hc
      16       1   1  0.0000   8.2054037300  16.8486380427   7.1067473993  # c
      17       1   1 -0.1060   8.3190035315  15.3370438561   7.2836163057  # c
      18       1   3  0.0530   9.2355214512  15.2115169060   7.9127660442  # hc
      19       1   3  0.0530   8.4377811152  14.7943226530   6.2905965594  # hc
      20       1   1 -0.1590   7.1610636021  14.6283510580   8.0397557366  # c
      21       1   3  0.0530   6.5377702258  15.3365377735   8.6299098873  # hc
      22       1   3  0.0530   7.4948857849  13.9264693871   8.8041183810  # hc
      23       1   3  0.0530   6.5438333535  14.0185564577   7.3998198229  # hc
      24       1   1  0.0270   7.1019719016  17.0554577406   5.9965101036  # c
      25       1   3  0.0530   7.3036089615  16.3054513299   5.1337404016  # hc
      26       1   3  0.0530   7.2708789444  18.0135974412   5.4109483849  # hc
      27       1   6 -0.5571   5.7292333202  17.0389561660   6.3106357874  # oh
      28       1   2  0.4241   5.1465455690  17.4309314010   5.6178197599  # h
      29       1   1  0.0270   9.5714028534  17.2423689780   6.4963793934  # c
      30       1   3  0.0530   9.6868451502  16.8621029227   5.4362161128  # hc
      31       1   3  0.0530   9.4599517191  18.3077666096   6.3702557248  # hc
      32       1   5 -0.2660  10.6880885000  17.0072228930   7.3268390663  # oc
      33       1   1  0.0270  11.8897876750  17.4534940081   6.7260377689  # c
      34       1   3  0.0530  12.0864248170  17.0757038995   5.6358356184  # hc
      35       1   3  0.0530  11.9336063540  18.5463274735   6.7007335988  # hc
      36       1   1  0.0000  13.1178453407  17.0078462497   7.6634215323  # c
      37       1   1 -0.1060  12.6747893788  17.4116961488   9.1300823072  # c
      38       1   3  0.0530  12.2629024592  18.4541665572   9.0680148010  # hc
      39       1   3  0.0530  11.8521218811  16.7630260956   9.4111105416  # hc
      40       1   1 -0.1590  13.7512678301  17.3086853959  10.2524832380  # c
      41       1   3  0.0530  14.6832627657  17.6950256416   9.7702268192  # hc
      42       1   3  0.0530  13.5588955437  17.9931424096  11.0825924318  # hc
      43       1   3  0.0530  13.9222391261  16.2953516165  10.5601030409  # hc
      44       1   1  0.0270  14.4889800839  17.8488274065   7.3277895235  # c
      45       1   3  0.0530  15.3389872606  17.1711528220   7.3678737280  # hc
      46       1   3  0.0530  14.6735826423  18.5661991736   8.1919550567  # hc
      47       1   5 -0.2660  14.4466967228  18.5012371657   6.0708283366  # oc
      48       1   1  0.0270  14.3700654236  19.8769378768   6.1709719770  # c
      49       1   3  0.0530  15.2109311383  20.4001212366   6.7270181118  # hc
      50       1   3  0.0530  13.5144333622  20.1130212484   6.7795852206  # hc
      51       1   1  0.0000  14.2361882854  20.6000825302   4.6962428478  # c
      52       1   1 -0.1060  14.3413360789  22.0984437344   4.8941067382  # c
      53       1   3  0.0530  15.3838908619  22.3845473648   4.9286610254  # hc
      54       1   3  0.0530  13.9456439264  22.6226028923   3.9883587646  # hc
      55       1   1 -0.1590  13.5984480101  22.5886915472   6.1274692073  # c
      56       1   3  0.0530  14.1892823727  22.3207111974   7.0099014915  # hc
      57       1   3  0.0530  12.6087193209  22.1869854838   6.2516823497  # hc
      58       1   3  0.0530  13.3795733730  23.6932237325   6.1157062543  # hc
      59       1   1  0.0270  13.1059669926  19.8791643095   3.9040320694  # c
      60       1   3  0.0530  12.3647818575  19.3198616199   4.4572622915  # hc
      61       1   3  0.0530  12.6173122731  20.4753756260   3.1392419905  # hc
